path_to_object,start_date,end_date_time,duration,PM_name,index,value
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",2, Cell Name=46S01MTGDN0103
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",3, eNodeB ID=660135
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",4, Cell FDD TDD indication=CELL_FDD
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",,
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,PT3600S
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,2023-06-21T00:00:00-04:00
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,S01MTGDN01/Cell:eNodeB Function Name=ES01MTGDN01
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",1, Local Cell ID=30
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",2, Cell Name=46S01MTGDN0103
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",3, eNodeB ID=660135
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",4, Cell FDD TDD indication=CELL_FDD
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",,
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,PT3600S
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,2023-06-21T00:00:00-04:00
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,S01MTGDN01/Cell:eNodeB Function Name=ES01MTGDN01
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",1, Local Cell ID=30
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",2, Cell Name=46S01MTGDN0103
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",3, eNodeB ID=660135
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",4, Cell FDD TDD indication=CELL_FDD
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",,
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,PT3600S
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,2023-06-21T00:00:00-04:00
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,S01MTGDN01/Cell:eNodeB Function Name=ES01MTGDN01
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",1, Local Cell ID=30
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",2, Cell Name=46S01MTGDN0103
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",3, eNodeB ID=660135
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",4, Cell FDD TDD indication=CELL_FDD
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",,
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,PT3600S
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,2023-06-21T00:00:00-04:00
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,S01MTGDN01/Cell:eNodeB Function Name=ES01MTGDN01
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",1, Local Cell ID=30
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",2, Cell Name=46S01MTGDN0103
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",3, eNodeB ID=660135
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",4, Cell FDD TDD indication=CELL_FDD
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",,
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,PT3600S
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,2023-06-21T00:00:00-04:00
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,S01MTGDN01/Cell:eNodeB Function Name=ES01MTGDN01
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",1, Local Cell ID=30
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",2, Cell Name=46S01MTGDN0103
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",3, eNodeB ID=660135
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",4, Cell FDD TDD indication=CELL_FDD
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",,
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,PT3600S
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,2023-06-21T00:00:00-04:00
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,S01MTGDN01/Cell:eNodeB Function Name=ES01MTGDN01
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",1, Local Cell ID=30
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",2, Cell Name=46S01MTGDN0103
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",3, eNodeB ID=660135
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",4, Cell FDD TDD indication=CELL_FDD
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",,
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,PT3600S
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,2023-06-21T00:00:00-04:00
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,S01MTGDN01/Cell:eNodeB Function Name=ES01MTGDN01
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",1, Local Cell ID=30
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",2, Cell Name=46S01MTGDN0103
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",3, eNodeB ID=660135
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",4, Cell FDD TDD indication=CELL_FDD
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",,
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,PT3600S
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,2023-06-21T00:00:00-04:00
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,S01MTGDN01/Cell:eNodeB Function Name=ES01MTGDN01
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",1, Local Cell ID=30
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",2, Cell Name=46S01MTGDN0103
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",3, eNodeB ID=660135
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",4, Cell FDD TDD indication=CELL_FDD
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",,
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,PT3600S
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,2023-06-21T00:00:00-04:00
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,S01MTGDN01/Cell:eNodeB Function Name=ES01MTGDN01
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",1, Local Cell ID=30
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",2, Cell Name=46S01MTGDN0103
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",3, eNodeB ID=660135
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",4, Cell FDD TDD indication=CELL_FDD
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",,
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,PT3600S
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,2023-06-21T00:00:00-04:00
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,S01MTGDN01/Cell:eNodeB Function Name=ES01MTGDN01
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",1, Local Cell ID=30
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",2, Cell Name=46S01MTGDN0103
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",3, eNodeB ID=660135
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",4, Cell FDD TDD indication=CELL_FDD
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",,
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,PT3600S
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,2023-06-21T00:00:00-04:00
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,S01MTGDN01/Cell:eNodeB Function Name=ES01MTGDN01
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",1, Local Cell ID=30
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",2, Cell Name=46S01MTGDN0103
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",3, eNodeB ID=660135
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",4, Cell FDD TDD indication=CELL_FDD
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",,
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,PT3600S
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,2023-06-21T00:00:00-04:00
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",0,S01MTGDN01/Cell:eNodeB Function Name=ES01MTGDN01
S01MTGDN01/Cell,2023-06-20T23:00:00-04:00,2023-06-21T00:00:00-04:00,3600,"eNodeB Function Name=ES01MTGDN01, Local Cell ID=30, Cell Name=46S01MTGDN0103, eNodeB ID=660135, Cell FDD TDD indication=CELL_FDD",1, Local Cell ID=30
